,model,seed,$\ell(b(T))$,c_jac,c_deg,$\ell(q)$,$\ell(b(C))$,"$d_a(q,b(T))$","$d_{CC}(q,b(T))$","$d_a(q,b(C))$","$d_{CC}(q,b(C))$","$d_{CC}(b(C),b(T))$",time
287,ABCD,52,0.388206104453639,0.0,-5.5,1.4073658596224534,0.39996898062571606,1.328046744659352,1.3280467446593522,1.3229732280830906,1.3197778821115436,0.8581442188481113,3.2970268726348877
288,ABCD,52,0.388206104453639,0.0,-5.0,1.3974908764665837,0.3489866097910589,1.3134650421944176,1.3134650421944165,1.309650741927261,1.2813306416695618,0.7098853054979571,2.741100788116455
289,ABCD,52,0.388206104453639,0.0,-4.5,1.3873818557640254,0.33426209577661475,1.2985532749361326,1.2985532749361322,1.2960076685186162,1.2586867692281083,0.641385223682973,2.977466344833374
290,ABCD,52,0.388206104453639,0.0,-4.0,1.3772071826387202,0.3352127569268438,1.2835613947236588,1.2835613947236593,1.2817480170001234,1.2448645678724883,0.5846994243138045,2.650200843811035
291,ABCD,52,0.388206104453639,0.0,-3.5,1.3671890784611749,0.33763857940758374,1.2688174630897504,1.2688174630897504,1.2679444605823005,1.2331898479160515,0.5567646473226255,2.2074782848358154
292,ABCD,52,0.388206104453639,0.0,-3.0,1.35760137781994,0.36944325543300827,1.2547237710598722,1.2547237710598722,1.2544172416981463,1.2424190276938363,0.3726551084137163,2.444003105163574
293,ABCD,52,0.388206104453639,0.0,-2.5,1.3487574647860305,0.37259068188526184,1.2417386330319846,1.2417386330319855,1.241481118270901,1.2311931711554378,0.3487348188058147,2.530156135559082
294,ABCD,52,0.388206104453639,0.0,-2.0,1.3409863176117687,0.37379871815928434,1.230341091845046,1.2303410918450455,1.2299958462374945,1.2200176419931543,0.3245407385642017,2.3596348762512207
295,ABCD,52,0.388206104453639,0.0,-1.5,1.3345977269115776,0.36817709995009007,1.2209803122590572,1.220980312259057,1.2205144605248686,1.2060051542357129,0.3927658724366648,2.8261077404022217
296,ABCD,52,0.388206104453639,0.0,-1.0,1.3298421965794456,0.36817709995009007,1.2140177759764326,1.2140177759764323,1.2134984615624105,1.1985996416797444,0.3927658724366648,3.1248388290405273
297,ABCD,52,0.388206104453639,0.0,-0.5,1.3268749103665138,0.36817709995009007,1.2096757843376278,1.2096757843376271,1.2091079718068762,1.1939370004895238,0.3927658724366648,2.5600547790527344
298,ABCD,52,0.388206104453639,0.0,0.0,1.3257338992828918,0.3674755964505416,1.208006651873507,1.2080066518735082,1.2073515913707058,1.1914104025483905,0.37339897576644787,1.9524168968200684
299,ABCD,52,0.388206104453639,0.1,-6.0,1.4047552660414513,0.4188098894710581,1.3241904516067362,1.324190451606737,1.319274602281441,1.3242570605722386,0.9038626878248963,25.891968965530396
300,ABCD,52,0.388206104453639,0.1,-5.5,1.3948731798611915,0.3498754443627735,1.3096021494203816,1.3096021494203807,1.3060839875562595,1.2785945430521655,0.700819194163726,26.105297088623047
301,ABCD,52,0.388206104453639,0.1,-5.0,1.3846609400661032,0.3417722519153982,1.2945424590783388,1.2945424590783394,1.2920825419663449,1.259891126731966,0.6406983102026922,28.9563250541687
302,ABCD,52,0.388206104453639,0.1,-4.5,1.3742474713588806,0.336961042543366,1.2792036830604463,1.2792036830604454,1.2773777501852106,1.2412847256411605,0.581726459375733,28.306856870651245
303,ABCD,52,0.388206104453639,0.1,-4.0,1.363811568330763,0.34153323884135534,1.263850690100199,1.263850690100199,1.2632192562466553,1.2314475791656276,0.534542729616204,27.363402366638184
304,ABCD,52,0.388206104453639,0.1,-3.5,1.3535851561238144,0.3833431126328738,1.2488250808273675,1.248825080827366,1.2489208546200121,1.2462059583005702,0.1917487188745883,28.077263593673706
305,ABCD,52,0.388206104453639,0.1,-3.0,1.3438497688089557,0.3820027305334336,1.2345393816432657,1.2345393816432666,1.2345459212839256,1.2306935127733105,0.21067511880518094,34.35576772689819
306,ABCD,52,0.388206104453639,0.1,-2.5,1.3349232068721224,0.38031284761433976,1.2214570157374205,1.2214570157374212,1.2213885429468565,1.216120078896938,0.2392042657267154,32.40217161178589
307,ABCD,52,0.388206104453639,0.1,-2.0,1.3271347396882878,0.37732464826683443,1.2100559151763437,1.2100559151763406,1.2098852121553187,1.2021620974231535,0.278305797913401,35.98033332824707
308,ABCD,52,0.388206104453639,0.1,-1.5,1.3207903262285337,0.3809595044361766,1.200778134760448,1.2007781347604463,1.200742534897307,1.1956692687352777,0.22607525372161094,21.668220281600952
309,ABCD,52,0.388206104453639,0.1,-1.0,1.3161335171034885,0.37605109125441716,1.1939737557800063,1.1939737557800045,1.1938557273599053,1.1849275863685471,0.30125289228631325,24.891074895858765
310,ABCD,52,0.388206104453639,0.1,-0.5,1.3133111359155156,0.3755164992483529,1.1898520985267833,1.1898520985267824,1.189630318886696,1.1800053499554854,0.30659769674981513,21.626715421676636
311,ABCD,52,0.388206104453639,0.1,0.0,1.3123532210845763,0.37393027890004277,1.1884536110948751,1.1884536110948742,1.188179277747428,1.177203881005495,0.3119416328853014,18.988673448562622
312,ABCD,52,0.388206104453639,0.2,-6.0,1.3928940729135824,0.3597752434612652,1.3066823211131555,1.3066823211131546,1.3034738631563592,1.2825121671466788,0.7306145741109806,29.012880086898804
313,ABCD,52,0.388206104453639,0.2,-5.5,1.3826896422760542,0.34223786612743845,1.2916373906555845,1.2916373906555851,1.2893368748585172,1.2575045492711188,0.6402840848532096,29.463353872299194
314,ABCD,52,0.388206104453639,0.2,-5.0,1.3721810963353736,0.3415093286944075,1.2761621666709415,1.2761621666709417,1.2746770276451653,1.2423999966991492,0.5989143793970122,24.45570993423462
315,ABCD,52,0.388206104453639,0.2,-4.5,1.3615066913799907,0.3416049596343312,1.2604624578152364,1.2604624578152357,1.259883922028898,1.2279233190366667,0.5384928054741847,27.983739137649536
316,ABCD,52,0.388206104453639,0.2,-4.0,1.35085442414281,0.36206560783614045,1.2448161575204382,1.2448161575204386,1.2449445323571982,1.2283098838319901,0.3889140233804302,35.37828969955444
317,ABCD,52,0.388206104453639,0.2,-3.5,1.3404642179700823,0.3861063057051524,1.2295757843752368,1.2295757843752377,1.229606057633307,1.2283484372734104,0.11892224057553474,24.832446098327637
318,ABCD,52,0.388206104453639,0.2,-3.0,1.330623164828549,0.38408109863499607,1.2151608635552227,1.215160863555223,1.215163211930011,1.2124612738329221,0.16853058530976284,22.894356727600098
319,ABCD,52,0.388206104453639,0.2,-2.5,1.3216510859938682,0.3812178750070197,1.2020363647884125,1.2020363647884127,1.2019590152955673,1.197011830353248,0.22350927134680182,25.74368143081665
320,ABCD,52,0.388206104453639,0.2,-2.0,1.3138751870454404,0.38117482481252085,1.190675668338346,1.1906756683383468,1.1905703033226427,1.1853840653200407,0.22299795395041258,22.64038395881653
321,ABCD,52,0.388206104453639,0.2,-1.5,1.3075956318190356,0.3850096864502938,1.1815109112994522,1.1815109112994535,1.1815508314629843,1.1793209626567478,0.15243766068013792,27.362807512283325
322,ABCD,52,0.388206104453639,0.2,-1.0,1.3030477571489874,0.3792543859022708,1.174879035576038,1.1748790355760381,1.1748266301530115,1.1680424715783966,0.2573897205235339,19.995907306671143
323,ABCD,52,0.388206104453639,0.2,-0.5,1.3003696489385694,0.3793733328205874,1.1709759410359215,1.1709759410359215,1.1708045600064632,1.163826985095029,0.25387898015058186,19.409684419631958
324,ABCD,52,0.388206104453639,0.2,0.0,1.2995838628754905,0.37771568931972255,1.1698310456858223,1.1698310456858225,1.1696341353794382,1.161286311450279,0.26016011211806483,18.656599760055542
325,ABCD,52,0.388206104453639,0.30000000000000004,-6.0,1.3813139223855848,0.3526334091538077,1.289610397279659,1.2896103972796602,1.2872872309333707,1.2623649730771547,0.5876912790548708,48.70565700531006
326,ABCD,52,0.388206104453639,0.30000000000000004,-5.5,1.3708243108985434,0.3419872264596078,1.2741655071416145,1.2741655071416154,1.2727091841476186,1.2406412483147704,0.5874108693459584,27.438292026519775
327,ABCD,52,0.388206104453639,0.30000000000000004,-5.0,1.3600594770529881,0.34723769439882735,1.2583355108302936,1.2583355108302936,1.257761278940652,1.2299157976040194,0.5158569544903927,24.518056869506836
328,ABCD,52,0.388206104453639,0.30000000000000004,-4.5,1.3491661929895102,0.38425203342127734,1.2423384211191828,1.2423384211191824,1.2424614209329246,1.240289985911276,0.1711946871727088,26.773117780685425
329,ABCD,52,0.388206104453639,0.30000000000000004,-4.0,1.3383404104913106,0.3850843079280892,1.2264632159898214,1.2264632159898214,1.226597428334018,1.2248577230622235,0.14580047997047366,30.599857807159424
330,ABCD,52,0.388206104453639,0.30000000000000004,-3.5,1.3278283706600793,0.3850949670177376,1.2110707685287732,1.2110707685287723,1.2110467019383795,1.2089460903352338,0.14599385923158256,23.294809579849243
331,ABCD,52,0.388206104453639,0.30000000000000004,-3.0,1.3179206961707863,0.3841238391084239,1.196584564721506,1.1965845647215057,1.1965512400602443,1.193667100271126,0.16920083168562045,23.922420263290405
332,ABCD,52,0.388206104453639,0.30000000000000004,-2.5,1.3089370465082362,0.3841238391084239,1.1834679084139301,1.1834679084139306,1.1834161293021164,1.1803939734241533,0.16920083168562045,26.50870943069458
333,ABCD,52,0.388206104453639,0.30000000000000004,-2.0,1.3012005027834523,0.3831717924978113,1.1721866562052923,1.1721866562052925,1.17213056308687,1.1682921403717252,0.18936817219437294,19.742807626724243
334,ABCD,52,0.388206104453639,0.30000000000000004,-1.5,1.2950037973508857,0.3831717924978113,1.163160730171406,1.1631607301714058,1.1630855872756505,1.1591222924572813,0.18936817219437294,18.89815354347229
335,ABCD,52,0.388206104453639,0.30000000000000004,-1.0,1.2905730838628078,0.3831717924978113,1.1567126388800153,1.1567126388800153,1.156619059155016,1.1525575377022457,0.18936817219437294,18.24112033843994
336,ABCD,52,0.388206104453639,0.30000000000000004,-0.5,1.2880375215506197,0.38312895108599465,1.1530247026385867,1.1530247026385871,1.1529018144896626,1.1487162687076462,0.18876791078232272,18.980990648269653
337,ABCD,52,0.388206104453639,0.30000000000000004,0.0,1.2874127404679716,0.38184158408058066,1.1521162059374135,1.1521162059374124,1.1519731881481685,1.1467107244576003,0.20280072692306061,17.891331911087036
338,ABCD,52,0.388206104453639,0.4,-6.0,1.3700225439472424,0.3590466691471753,1.2729857706546261,1.2729857706546264,1.271617161520884,1.2516752043827462,0.5442642152174755,25.911328554153442
339,ABCD,52,0.388206104453639,0.4,-5.5,1.3592841203233414,0.36357734711694756,1.257196140880987,1.2571961408809882,1.2565754491803989,1.2402113215958617,0.4405626993435748,24.461460828781128
340,ABCD,52,0.388206104453639,0.4,-5.0,1.3483017628665368,0.37643249995929456,1.2410699515769874,1.2410699515769887,1.2412860304308786,1.234352885955418,0.3082183087266609,23.107352256774902
341,ABCD,52,0.388206104453639,0.4,-4.5,1.337229885050191,0.38514825826200383,1.2248360365666877,1.2248360365666893,1.2248839224446058,1.223025484400825,0.14695673270285534,24.506103515625
342,ABCD,52,0.388206104453639,0.4,-4.0,1.32627113088724,0.3871575568006762,1.2087925088389435,1.2087925088389462,1.208783111881828,1.2080732327957868,0.08433674263210551,34.504528284072876
343,ABCD,52,0.388206104453639,0.4,-3.5,1.3156764307081839,0.388206104453639,1.1933061315345808,1.1933061315345808,1.1933061315345808,1.1933061315345808,0.0,19.033935070037842
344,ABCD,52,0.388206104453639,0.4,-3.0,1.3057380491877004,0.38614883318522625,1.1788015471119788,1.1788015471119793,1.178769995746324,1.1772290808612922,0.11986443612478764,21.368163347244263
345,ABCD,52,0.388206104453639,0.4,-2.5,1.2967735289934266,0.3850949670177376,1.165737548855222,1.1657375488552228,1.1656938649694784,1.1632816830935557,0.14599385923158256,17.978935480117798
346,ABCD,52,0.388206104453639,0.4,-2.0,1.2891000597751263,0.38614883318522625,1.1545699599659685,1.1545699599659702,1.1545144915256977,1.1528326125888515,0.11986443612478764,18.59219241142273
347,ABCD,52,0.388206104453639,0.4,-1.5,1.283001616625164,0.3841238391084239,1.1457046685507988,1.145704668550801,1.1456297519913181,1.1422584196295884,0.16920083168562045,20.07028841972351
348,ABCD,52,0.388206104453639,0.4,-1.0,1.2786944642747948,0.3841238391084239,1.1394488534174625,1.1394488534174654,1.1393562545113844,1.1359015732967384,0.16920083168562045,15.308473587036133
349,ABCD,52,0.388206104453639,0.4,-0.5,1.2762988060511102,0.3841238391084239,1.1359713292255258,1.1359713292255273,1.1358620703774882,1.1323486725993912,0.16920083168562045,19.11042833328247
350,ABCD,52,0.388206104453639,0.4,0.0,1.2758239295018878,0.3831717924978113,1.135282171146324,1.1352821711463275,1.1351854339365073,1.1308994577208091,0.18936817219437294,16.466068267822266
351,ABCD,52,0.388206104453639,0.5,-6.0,1.3590259191766099,0.37540730974903863,1.256816744595388,1.2568167445953873,1.2558654668195985,1.2465672958460918,0.3420949608468587,25.692214012145996
352,ABCD,52,0.388206104453639,0.5,-5.5,1.3480739907392882,0.37357935214281557,1.2407357416443818,1.2407357416443792,1.240429685971486,1.2306787721534118,0.3117738661546218,18.78198552131653
353,ABCD,52,0.388206104453639,0.5,-5.0,1.3369113520269085,0.3870090596597664,1.224369357407544,1.2243693574075447,1.2242611369864942,1.2233180670844794,0.07954443894666408,31.75209927558899
354,ABCD,52,0.388206104453639,0.5,-4.5,1.3256991430795804,0.3844656003418321,1.2079558129591716,1.2079558129591692,1.2080228930106176,1.205637357737865,0.1744634278653379,27.757400035858154
355,ABCD,52,0.388206104453639,0.5,-4.0,1.3146454439850341,0.3871575568006762,1.1918004326262963,1.191800432626294,1.191789152945254,1.1910414794461817,0.08433674263210551,21.5199875831604
356,ABCD,52,0.388206104453639,0.5,-3.5,1.3040043203776186,0.38614883318522625,1.1762735382704426,1.176273538270443,1.1762519856167701,1.1747183689919705,0.11986443612478764,15.69149136543274
357,ABCD,52,0.388206104453639,0.5,-3.0,1.2940679461648008,0.38614883318522625,1.1617983821153777,1.1617983821153772,1.1617653125702867,1.1601525782756268,0.11986443612478764,15.955137968063354
358,ABCD,52,0.388206104453639,0.5,-2.5,1.285150025998142,0.38614883318522625,1.148826774761306,1.1488267747613061,1.148781858948945,1.1470949925252805,0.11986443612478764,18.9133083820343
359,ABCD,52,0.388206104453639,0.5,-2.0,1.2775603760491958,0.38614883318522625,1.1378024390258266,1.137802439025826,1.137745594373777,1.1359919875965296,0.11986443612478764,17.983838081359863
360,ABCD,52,0.388206104453639,0.5,-1.5,1.2715731762847189,0.3851695727982891,1.1291158478223677,1.1291158478223666,1.129047827164982,1.1264254354083005,0.14734002442331653,19.00012230873108
361,ABCD,52,0.388206104453639,0.5,-1.0,1.2673943303722908,0.3851695727982891,1.123058300815986,1.123058300815984,1.1229745917625547,1.120286616917472,0.14734002442331653,17.38231062889099
362,ABCD,52,0.388206104453639,0.5,-0.5,1.2651351883065904,0.3851695727982891,1.1197853691708697,1.1197853691708664,1.1196868507014448,1.116951971138044,0.14734002442331653,15.83096957206726
363,ABCD,52,0.388206104453639,0.5,0.0,1.26479928660972,0.3851695727982891,1.119298843979236,1.1192988439792346,1.1191866880856072,1.1164243000673482,0.14734002442331653,15.650117635726929
364,ABCD,52,0.388206104453639,0.6000000000000001,-6.0,1.3483283716783707,0.3865313805204064,1.2411089953315255,1.2411089953315242,1.2400727338745718,1.2372824093503632,0.23161391489702987,19.39120888710022
365,ABCD,52,0.388206104453639,0.6000000000000001,-5.5,1.3371969598990652,0.38602123739497873,1.2247877973413615,1.224787797341361,1.2242915277162905,1.2220485319817538,0.16188873606951906,32.07695960998535
366,ABCD,52,0.388206104453639,0.6000000000000001,-5.0,1.3258895450444188,0.3870090596597664,1.2082343226228163,1.2082343226228156,1.208150029106004,1.2072105046502664,0.07954443894666408,21.3853816986084
367,ABCD,52,0.388206104453639,0.6000000000000001,-4.5,1.3145730567591012,0.3871575568006762,1.1916947239132356,1.1916947239132356,1.1916872452264706,1.1909459651802108,0.08433674263210551,17.896897792816162
368,ABCD,52,0.388206104453639,0.6000000000000001,-4.0,1.3034597818085099,0.3871575568006762,1.1754796700632546,1.1754796700632544,1.1754664952789675,1.1746820770144915,0.08433674263210551,15.576740264892578
369,ABCD,52,0.388206104453639,0.6000000000000001,-3.5,1.2928054600684105,0.38614883318522625,1.1599608699656283,1.159960869965629,1.159937704468798,1.15833492217629,0.11986443612478764,16.424379110336304
370,ABCD,52,0.388206104453639,0.6000000000000001,-3.0,1.2829006090640884,0.38614883318522625,1.145557910371029,1.1455579103710267,1.1455232477339372,1.1438410628172258,0.11986443612478764,15.859015226364136
371,ABCD,52,0.388206104453639,0.6000000000000001,-2.5,1.2740536072892834,0.38614883318522625,1.1327135135278428,1.132713513527841,1.13266706165176,1.1309107822591915,0.11986443612478764,16.032548427581787
372,ABCD,52,0.388206104453639,0.6000000000000001,-2.0,1.2665656854551546,0.38614883318522625,1.1218576491479317,1.12185764914793,1.1217993626272444,1.1199766780469211,0.11986443612478764,15.216479539871216
373,ABCD,52,0.388206104453639,0.6000000000000001,-1.5,1.260700451904316,0.38614883318522625,1.1133643857796136,1.113364385779612,1.1132944961348297,1.1114153502319897,0.11986443612478764,15.440922737121582
374,ABCD,52,0.388206104453639,0.6000000000000001,-1.0,1.2566531797786706,0.3851695727982891,1.1075088909382418,1.10750889093824,1.107429043176674,1.1046511028180759,0.14734002442331653,15.55207872390747
375,ABCD,52,0.388206104453639,0.6000000000000001,-0.5,1.2545265740234353,0.3851695727982891,1.1044339016071651,1.1044339016071643,1.104339456406887,1.1015159082013692,0.14734002442331653,15.591634511947632
376,ABCD,52,0.388206104453639,0.6000000000000001,0.0,1.2543190057248106,0.3851695727982891,1.104133830197213,1.104133830197213,1.1040259396511485,1.1011762417404771,0.14734002442331653,14.719100713729858
377,ABCD,52,0.388206104453639,0.7000000000000001,-6.0,1.337932669742785,0.38484973699362307,1.2258657514174172,1.2258657514174165,1.2248281860984314,1.2208955401340948,0.18018647970779036,22.74271011352539
378,ABCD,52,0.388206104453639,0.7000000000000001,-5.5,1.32665432714676,0.3858191287580296,1.209353081828036,1.2093530818280356,1.2089193832051093,1.206580969929838,0.11234848811620543,21.973966360092163
379,ABCD,52,0.388206104453639,0.7000000000000001,-5.0,1.315235738982528,0.38631889863979874,1.1926624970337967,1.1926624970337951,1.1926087641768013,1.1912040823523797,0.12355880548984713,23.4395489692688
380,ABCD,52,0.388206104453639,0.7000000000000001,-4.5,1.3038486822867972,0.3871575568006762,1.1760466307218493,1.1760466307218478,1.1760372929827718,1.1752607435472449,0.08433674263210551,18.86602759361267
381,ABCD,52,0.388206104453639,0.7000000000000001,-4.0,1.29270846520904,0.3871575568006762,1.1598197123937781,1.1598197123937768,1.1598046345612696,1.1589845251208892,0.08433674263210551,15.385740280151367
382,ABCD,52,0.388206104453639,0.7000000000000001,-3.5,1.282071147477276,0.38614883318522625,1.1443528450298477,1.144352845029844,1.1443279964117992,1.142658233146948,0.11986443612478764,15.57340407371521
383,ABCD,52,0.388206104453639,0.7000000000000001,-3.0,1.2722241973278585,0.38614883318522625,1.130059950992837,1.1300599509928368,1.1300236299846793,1.1282743464055864,0.11986443612478764,15.666805028915405
384,ABCD,52,0.388206104453639,0.7000000000000001,-2.5,1.2634694054876097,0.38614883318522625,1.1173729102037466,1.117372910203745,1.1173248621276994,1.1155016660209893,0.11986443612478764,15.153905153274536
385,ABCD,52,0.388206104453639,0.7000000000000001,-2.0,1.2560984558651938,0.38614883318522625,1.1067066661875,1.1067066661874991,1.1066468823440712,1.104757729169975,0.11986443612478764,16.070582151412964
386,ABCD,52,0.388206104453639,0.7000000000000001,-1.5,1.2503638414287206,0.38614883318522625,1.0984182382076253,1.0984182382076244,1.0983469822290481,1.096402028907542,0.11986443612478764,16.22088623046875
387,ABCD,52,0.388206104453639,0.7000000000000001,-1.0,1.2464501076430416,0.38614883318522625,1.092766656240886,1.0927666562408842,1.0926844632288355,1.0906956673905484,0.11986443612478764,16.17198419570923
388,ABCD,52,0.388206104453639,0.7000000000000001,-0.5,1.2444516047440972,0.38614883318522625,1.0898823429988478,1.0898823429988462,1.0897899885499072,1.0877704812804685,0.11986443612478764,17.625115633010864
389,ABCD,52,0.388206104453639,0.7000000000000001,0.0,1.244362107023112,0.3851695727982891,1.0897532020446479,1.0897532020446445,1.0896493076539175,1.086715981515864,0.14734002442331653,14.681440591812134
390,ABCD,52,0.388206104453639,0.8,-6.0,1.3278401382556781,0.38602123739497873,1.2110879866047375,1.2110879866047375,1.2101343231595478,1.2070350350589614,0.16188873606951906,20.35383129119873
391,ABCD,52,0.388206104453639,0.8,-5.5,1.3164458050144823,0.3858191287580296,1.1944299125480384,1.194429912548038,1.194043303378544,1.191714891869009,0.11234848811620543,21.25497817993164
392,ABCD,52,0.388206104453639,0.8,-5.0,1.3049476258338937,0.38631889863979874,1.17764891880118,1.1776489188011827,1.1776207547427027,1.1762051303716492,0.12355880548984713,21.091331720352173
393,ABCD,52,0.388206104453639,0.8,-4.5,1.2935212930541322,0.3871575568006762,1.1610026978490784,1.1610026978490802,1.160991492649539,1.1601806328078854,0.08433674263210551,18.961549282073975
394,ABCD,52,0.388206104453639,0.8,-4.0,1.282384009377734,0.3871575568006762,1.1448073598446245,1.1448073598446262,1.1447903754035669,1.143935627898744,0.08433674263210551,19.07608127593994
395,ABCD,52,0.388206104453639,0.8,-3.5,1.2717909162128331,0.38614883318522625,1.1294315997943765,1.129431599794379,1.1294050068491246,1.1276704333940666,0.11986443612478764,16.55671000480652
396,ABCD,52,0.388206104453639,0.8,-3.0,1.262025212956404,0.38614883318522625,1.1152819503305493,1.1152819503305504,1.1152439152981923,1.1134298591040541,0.11986443612478764,17.02929997444153
397,ABCD,52,0.388206104453639,0.8,-2.5,1.253381056499842,0.38614883318522625,1.1027780255350654,1.1027780255350672,1.1027283310487528,1.100840676303106,0.11986443612478764,17.282836198806763
398,ABCD,52,0.388206104453639,0.8,-2.0,1.2461398509865813,0.38614883318522625,1.0923188111025697,1.0923188111025697,1.0922574844471082,1.0903044222432534,0.11986443612478764,17.82919692993164
399,ABCD,52,0.388206104453639,0.8,-1.5,1.2405426338170005,0.38614883318522625,1.084243928706759,1.0842439287067593,1.0841712644237265,1.0821631289068039,0.11986443612478764,15.349704504013062
400,ABCD,52,0.388206104453639,0.8,-1.0,1.2367632691192014,0.38614883318522625,1.0787964675992283,1.0787964675992308,1.0787130234679725,1.0766618839324968,0.11986443612478764,15.879357099533081
401,ABCD,52,0.388206104453639,0.8,-0.5,1.2348881039179815,0.38614883318522625,1.0760951349967292,1.07609513499673,1.0760016992719517,1.0739207386307998,0.11986443612478764,16.240964651107788
402,ABCD,52,0.388206104453639,0.8,0.0,1.2349068591825763,0.38614883318522625,1.0761221486661663,1.0761221486661667,1.0760196831950006,1.073922446062069,0.11986443612478764,14.852817058563232
403,ABCD,52,0.388206104453639,0.9,-6.0,1.3180507766404534,0.3846363727459778,1.196774620676706,1.196774620676706,1.1958924365484782,1.1918781168260417,0.1374197828964468,19.18783473968506
404,ABCD,52,0.388206104453639,0.9,-5.5,1.3065696743777206,0.3858191287580296,1.180014411325481,1.180014411325481,1.1797209037214513,1.1774858180839503,0.11234848811620543,19.835805654525757
405,ABCD,52,0.388206104453639,0.9,-5.0,1.295021390222328,0.3859680606577979,1.163186342650163,1.1631863426501619,1.1631693551422178,1.1614534555392677,0.1158052667160396,19.16510248184204
406,ABCD,52,0.388206104453639,0.9,-4.5,1.2835846233384267,0.3871575568006762,1.1465517926280424,1.146551792628042,1.1465387155610458,1.1456945047946099,0.08433674263210551,19.028653383255005
407,ABCD,52,0.388206104453639,0.9,-4.0,1.2724774139232808,0.3871575568006762,1.1304271917423099,1.1304271917423083,1.1304083014016801,1.1295199644573932,0.08433674263210551,18.203429460525513
408,ABCD,52,0.388206104453639,0.9,-3.5,1.2619528687299786,0.38614883318522625,1.1151772217269338,1.115177221726932,1.1151488322732264,1.113351597651538,0.11986443612478764,15.237934589385986
409,ABCD,52,0.388206104453639,0.9,-3.0,1.2522888686806164,0.38614883318522625,1.1011995648073307,1.1011995648073305,1.1011597695399291,1.0992832329591105,0.11986443612478764,17.19824528694153
410,ABCD,52,0.388206104453639,0.9,-2.5,1.2437710920549387,0.38614883318522625,1.0889004504904514,1.0889004504904491,1.0888490690026078,1.0868993677831218,0.11986443612478764,17.278867721557617
411,ABCD,52,0.388206104453639,0.9,-2.0,1.2366701348701503,0.38614883318522625,1.078662276772503,1.0786622767725014,1.0785993713786042,1.0765849027096386,0.11986443612478764,15.335523843765259
412,ABCD,52,0.388206104453639,0.9,-1.5,1.2312154137050182,0.38614883318522625,1.070807170265589,1.0708071702655872,1.0707330650154296,1.068664306478989,0.11986443612478764,15.466181516647339
413,ABCD,52,0.388206104453639,0.9,-1.0,1.2275702745849604,0.38614883318522625,1.0655626373224156,1.0655626373224139,1.0654779110864205,1.063367008097961,0.11986443612478764,15.881966352462769
414,ABCD,52,0.388206104453639,0.9,-0.5,1.2258134559320935,0.38614883318522625,1.06303632042028,1.0630363204202782,1.062941772627801,1.0608019250807383,0.11986443612478764,15.767727613449097
415,ABCD,52,0.388206104453639,0.9,0.0,1.2259311379305977,0.38614883318522625,1.063205520383943,1.0632055203839408,1.063102114314428,1.0609468433934455,0.11986443612478764,14.998051166534424
416,ABCD,52,0.388206104453639,1.0,-6.0,1.30856337993859,0.3846363727459778,1.1829227234126922,1.1829227234126916,1.1821091005439546,1.1781124474693336,0.1374197828964468,18.706543922424316
417,ABCD,52,0.388206104453639,1.0,-5.5,1.297022939703933,0.3858191287580296,1.1661007626420656,1.1661007626420654,1.1658054996678862,1.1634997709854242,0.11234848811620543,18.971049785614014
418,ABCD,52,0.388206104453639,1.0,-5.0,1.285451902509237,0.3871575568006762,1.1492655572128352,1.1492655572128347,1.1492561416617684,1.1484240433954285,0.08433674263210551,18.87143874168396
419,ABCD,52,0.388206104453639,1.0,-4.5,1.2740311008868603,0.3871575568006762,1.132680862822795,1.1326808628227947,1.132665913383496,1.1317893082592416,0.08433674263210551,18.98553991317749
420,ABCD,52,0.388206104453639,1.0,-4.0,1.2629784335881133,0.3871575568006762,1.1166620005844203,1.11666200058442,1.1166412091528515,1.115720323308565,0.08433674263210551,21.376579761505127
421,ABCD,52,0.388206104453639,1.0,-3.5,1.2525439803589478,0.38614883318522625,1.1015682308995671,1.1015682308995678,1.1015380015883844,1.0996802261848524,0.11986443612478764,18.01857876777649
422,ABCD,52,0.388206104453639,1.0,-3.0,1.2429994172255128,0.38614883318522625,1.0877871759419906,1.087787175941988,1.0877455833459018,1.085808818003836,0.11986443612478764,18.14193081855774
423,ABCD,52,0.388206104453639,1.0,-2.5,1.2346212839535804,0.38614883318522625,1.0757108382882796,1.075710838288278,1.0756577383866561,1.0736483504738987,0.11986443612478764,17.201826572418213
424,ABCD,52,0.388206104453639,1.0,-2.0,1.2276690204780494,0.38614883318522625,1.065704660689568,1.0657046606895668,1.0656401496694348,1.0635667140990583,0.11986443612478764,16.113693714141846
425,ABCD,52,0.388206104453639,1.0,-1.5,1.2223604050307433,0.38614883318522625,1.058073385302341,1.0580733853023387,1.0579978151608604,1.055870921284877,0.11986443612478764,15.232220888137817
426,ABCD,52,0.388206104453639,1.0,-1.0,1.2188485216778908,0.38614883318522625,1.0530294179016209,1.05302941790162,1.0529433869035292,1.0507752235867605,0.11986443612478764,15.678058862686157
427,ABCD,52,0.388206104453639,1.0,-0.5,1.2172049227007888,0.38614883318522625,1.0506700166718894,1.0506700166718892,1.0505743338695228,1.0483780864149066,0.11986443612478764,15.219141006469727
428,ABCD,52,0.388206104453639,1.0,0.0,1.2174127253859348,0.38614883318522625,1.0509682758532721,1.0509682758532737,1.0508639047689181,1.0486530420474502,0.11986443612478764,14.709976196289062
